1027,12336,65736,1067012,4981248,52461568,75628800
1027,12336,65736,4981248,9439236,52461568,67256576
1027,12808,32976,196896,1067012,13369344,119537664
1027,12808,32976,196896,1067012,52690944,80216064
1027,12808,32976,196896,3932160,8407044,121634816
1027,12808,32976,196896,6029312,8407044,119537664
1027,12816,32968,196896,1067012,13369344,119537664
1027,12816,32968,196896,1067012,52690944,80216064
1027,12816,32968,196896,3932160,8407044,121634816
1027,12816,32968,196896,6029312,8407044,119537664
1027,12816,65736,1050660,13369344,52461568,67256576
1027,12816,65736,1067012,13369344,52461568,67240224
1027,12816,65736,131364,6029312,52461568,75515904
1027,12816,65736,6029312,8407044,52461568,67240224
1027,131376,1067012,2884096,4206600,16810176,109117440
1027,131376,266760,1067012,6823936,16810176,109117440
1027,131472,1050660,2884096,4206600,16875584,109068288
1027,131472,266760,1050660,6823936,16875584,109068288
1027,131488,1067012,2109456,4981248,16810056,109117440
1027,16676,196752,266760,9963520,18907200,104865792
1027,16676,36888,196800,9963520,19137024,104865792
1027,2100,12808,147840,10223616,16875584,106954752
1027,2100,12808,147840,16875584,40108032,77070336
1027,2100,12808,147840,19660800,33652800,80740352
1027,2100,12808,147840,23330816,33652800,77070336
1027,2100,147840,266760,16875584,39854080,77070336
1027,2100,147840,266760,6823936,16875584,110100480
1027,2100,147840,2884096,4206600,16875584,110100480
1027,2100,32968,10223616,18878976,37773312,67305728
1027,2100,32968,1835520,12595200,52494336,67256576
1027,2100,32968,205056,18878976,38535168,76562432
1027,2100,32968,4730880,19137024,33751296,76562432
1027,2100,32968,6029312,8478720,18878976,100794624
1027,2100,32968,9461760,18878976,38535168,67305728
1027,2100,33216,77832,2884096,9584640,121634816
1027,2100,45064,65984,4981248,9584640,119537664
1027,2100,4680,147840,19660800,33660928,80740352
1027,2100,4680,147840,23330816,33660928,77070336
1027,2100,4680,6029312,8478720,52461568,67240320
1027,2100,4680,90240,6029312,52461568,75628800
1027,2100,65984,2884096,16814088,37773312,76677120
1027,2100,77832,2884096,16810176,47185920,67256576
1027,2340,24720,98376,6029312,18878976,109182976
1027,2340,32856,204928,6029312,18878976,109068288
1027,2340,32856,90240,6029312,18878976,109182976
1027,2340,32968,155664,6029312,18878976,109117440
1027,2340,32968,204816,6029312,18878976,109068288
1027,2340,4248,2884096,16875584,47185920,67264512
1027,2340,4680,196752,4988928,52461568,76562432
1027,2340,4680,196752,6029312,52461568,75522048
1027,2340,4680,24720,6029312,52461568,75694080
1027,2340,65688,2884096,9584640,16814144,104865792
1027,2340,8400,2884096,16814088,33767424,80740352
1027,24600,37056,131364,2884096,13633536,117506048
1027,24600,65952,1574916,6554112,16814144,109182976
1027,24600,65984,1050660,2884096,50368512,79822848
1027,24600,65984,791040,1050660,23101440,109182976
1027,32856,131488,1067012,19137024,33632256,80216064
1027,32856,147840,1050660,2109952,13369344,117506048
1027,32856,147840,1050660,2884096,12595200,117506048
1027,32856,65952,1067012,2109952,13369344,117571584
1027,32856,65952,1067012,2884096,12595200,117571584
1027,32856,65952,2109952,6029312,8407044,117571584
1027,32856,78336,131488,1574916,23330816,109068288
1027,32968,1050660,4981248,8413200,52432896,67305728
1027,32968,131376,1835520,2174976,8407044,121634816
1027,32968,131376,3932160,4207104,8407044,117506048
1027,32968,131376,791040,6316032,9439236,117506048
1027,32968,196896,1067012,2109456,4981248,125829120
1027,32976,196896,1067012,2884096,4206600,125829120
1027,32976,196896,266760,1067012,13115392,119537664
1027,32976,196896,266760,1067012,6823936,125829120
1027,36888,65984,147492,9963520,19137024,104865792
1027,4248,26628,2884096,16875584,47185920,67240224
1027,4296,1050660,2884096,8413200,54558720,67305728
1027,4296,8496,1067012,2884096,62914560,67338240
1027,4632,131488,1067012,13369344,18907200,100737024
1027,4632,131488,1067012,19660800,33652800,79699968
1027,4632,131488,6029312,8407044,18907200,100737024
1027,4632,16676,196800,1837056,52461568,79699968
1027,4632,16676,196800,6561792,9963520,117473280
1027,4632,16676,6561792,9963520,50364480,67305600
1027,4632,26628,131488,10223616,16875584,106954752
1027,4632,26628,131488,16875584,40108032,77070336
1027,4632,26628,131488,19660800,33652800,80740352
1027,4632,26628,131488,23330816,33652800,77070336
1027,4632,33216,147492,6561792,9963520,117506048
1027,4632,33216,147492,9963520,23330816,100737024
1027,4632,65984,1050660,13369344,52461568,67264512
1027,4632,65984,147492,1837056,52461568,79699968
1027,4632,65984,147492,6561792,9963520,117473280
1027,4632,73920,1050660,13369344,52461568,67256576
1027,4632,73920,1067012,13369344,52461568,67240224
1027,4632,73920,131364,6029312,52461568,75515904
1027,4632,73920,6029312,8407044,52461568,67240224
1027,4680,16560,4988928,9439236,52461568,67305728
1027,4680,16676,196752,4988928,52461568,76548096
1027,4680,16676,196752,9963520,19169280,104865792
1027,4680,16676,98448,6561792,9963520,117571584
1027,4680,16800,106512,1574916,23330816,109182976
1027,4680,24864,98448,1574916,23330816,109182976
1027,4680,26628,65712,6029312,52461568,75628800
1027,65688,1050660,2884096,8536320,16814144,104865792
1027,65736,131376,1067012,2109952,13369344,117473280
1027,65736,131376,1067012,2884096,12595200,117473280
1027,65736,131376,1835520,2142208,8407044,121634816
1027,65736,131376,2109952,6029312,8407044,117473280
1027,65984,147504,266760,1574916,52461568,79699968
1027,73752,131488,1067012,2134080,4981248,125829120
1027,8244,266760,9963520,16810176,39911424,67256576
1027,8244,32968,149760,6029312,18878976,109117440
1027,8244,32968,1837056,18878976,46153728,67305728
1027,8244,6554112,9963520,16814088,33620160,67256576
1027,8244,65736,9963520,16814592,40108032,67256576
1027,8280,131488,1067012,19137024,33656832,80216064
1027,8280,131488,1835520,6328320,8407044,117506048
1027,8280,131488,299520,1067012,23592960,109117440
1027,8280,131488,791040,1067012,31457280,100761600
1027,8344,196896,1067012,2134080,4981248,125829120
1027,8400,1050660,2884096,16814088,46202880,67256576
1027,8400,1067012,2884096,16814088,46202880,67240224
1027,8400,266760,1050660,13123584,52461568,67305728
1027,8496,1067012,2101320,4981248,16875648,109182976
1027,8496,32968,1067012,18878976,38535168,75694080
1030,12336,32841,147840,6554112,9963520,117506048
1030,12336,65736,786945,13633536,52461568,67256576
1030,12336,65984,262665,1591296,52461568,79822848
1030,12336,65984,262665,9963520,23101440,100810752
1030,12360,18720,196752,786945,52461568,80740352
1030,12801,16560,9963520,16810056,40108032,67305728
1030,12801,18480,32968,19660800,33751296,80740352
1030,12801,18480,32968,19660800,47185920,67305728
