90112,80740352,52690944,527364,131488,4611,32856
90112,80740352,131364,789504,523,32976,52432896
90112,80740352,131364,789504,52461568,4296,531
90112,16814144,2359809,408,9963520,104988672,1062
90112,16814144,10223616,106954752,523,3108,131472
90112,16814144,10223616,106954752,131488,2070,1545
90112,16814144,262665,106954752,2086,9962496,131472
90112,16814144,39,408,2884096,104988672,9440256
90112,16814144,39,408,109182976,2360832,5769216
90112,16814144,100794624,153,2884096,13633536,1062
90112,16814144,100794624,153,2086,9962496,6554112
90112,16814144,100794624,180,523,13633536,2884608
90112,16814144,100794624,180,9963520,1035,6554112
90112,16814144,294,153,2884096,104988672,9440256
90112,16814144,294,153,109182976,2360832,5769216
90112,16814144,77070336,40108032,523,3108,131472
90112,16814144,77070336,40108032,131488,2070,1545
90112,16814144,67240320,47185920,2884096,1035,2100
90112,16814144,67240320,47185920,2086,537,2884608
90112,16814144,67240320,40108032,523,9962496,2100
90112,16814144,67240320,40108032,9963520,537,1062
90112,464,2359809,16814088,9963520,104988672,1062
90112,464,39,16814088,2884096,104988672,9440256
90112,464,39,16814088,109182976,2360832,5769216
90112,464,117571584,36873,2884096,13633536,1062
90112,464,117571584,36873,2086,9962496,6554112
90112,464,19137024,36873,9963520,104988672,1062
90112,89,76548096,1542,131488,2887680,54558720
90112,89,420,1051650,2884096,50368512,79822848
90112,89,420,1051650,109182976,23101440,791040
90112,23330816,2340,1574400,109182976,32976,4107
90112,23330816,110100480,527364,523,131376,37056
90112,23330816,110100480,527364,131488,4611,32856
5767168,266753,18907200,8407044,131488,100737024,1050
5767168,266753,119537664,30,131488,8408064,106560
5767168,266753,75628800,30,52461568,73920,19488
5767168,266753,67240224,8407044,52461568,73920,1050
5767168,266753,131364,75515904,52461568,73920,1050
5767168,266753,420,90,52461568,8408064,67313664
5767168,266753,456,8407044,52461568,1074,67313664
5767168,266753,480,30,52461568,8408064,67313664
5767168,117506048,2359809,8536320,8218,3108,37056
5767168,117506048,2359809,8536320,2086,9240,37056
5767168,117506048,2359809,8536320,2086,32976,13320
5767168,117506048,2359809,8536320,32968,3108,12306
5767168,117506048,2359809,8536320,32968,13314,2100
5767168,117506048,2359809,8407044,131488,45120,1050
5767168,117506048,2359809,8407044,131488,13314,32856
5767168,117506048,262665,2134080,131488,2070,8414208
5767168,117506048,262665,2134080,131488,8408064,8214
5767168,117506048,262659,8536320,32968,2110464,2100
5767168,117506048,262659,8407044,131488,2110464,32856
5767168,117506048,585,2396160,131488,2070,8414208
5767168,117506048,585,2396160,131488,8408064,8214
5767168,117506048,75,8407044,131488,2360832,45072
5767168,117506048,32841,8407044,131488,2360832,12306
5767168,117506048,32841,8407044,131488,1554,2371584
5767168,117506048,2101257,8536320,2086,32976,271872
5767168,117506048,201,8536320,2086,2360832,45072
5767168,117506048,131364,2396160,523,8408064,8400
5767168,117506048,131520,2396160,2086,537,8414208
5767168,117506048,131520,2396160,8415232,537,1062
5767168,117506048,456,2396160,8544256,3108,531
5767168,117506048,480,2396160,8544256,2070,1545
5767168,67305728,262659,8407044,52461568,4296,9264
5767168,67305728,262659,8413200,32968,3108,52432896
5767168,67305728,262659,180,52461568,8408064,12360
5767168,67305728,39,266760,52461568,8408064,8400
5767168,67305728,50364480,8407044,8368,2360832,4107
5767168,67305728,50364480,180,523,8408064,2371584
5767168,67305728,50364480,180,8415232,2360832,4107
5767168,67305728,52690944,8407044,32968,4611,9264
5767168,67305728,52690944,8407044,32968,1074,12801
5767168,67305728,52690944,8413200,523,3108,37056
5767168,1031,18907200,266760,109182976,18480,74112
5767168,1031,18907200,266760,109182976,65952,26640
5767168,1031,119537664,266760,8415232,32976,196896
5767168,1031,52690944,75515904,12808,32976,196896
5767168,1031,52690944,75515904,32968,12816,196896
5767168,1031,19169280,18720,109182976,12816,65736
5767168,1031,19169280,18720,109182976,73920,4632
5767168,1031,19169280,4680,109182976,18480,74112
5767168,1031,19169280,4680,109182976,65952,26640
5767168,1031,19137024,98688,109182976,18480,12360
5767168,1031,19137024,75515904,131488,8280,33656832
5767168,1031,19137024,75515904,131488,33632256,32856
5767168,1031,480,266760,52461568,75694080,26640
5767168,23,16810056,18720,109182976,2360832,77952
5767168,23,119537664,266760,131488,8408064,106560
5767168,23,75628800,266760,52461568,73920,19488
5767168,23,52690944,75515904,131488,5640,106560
5767168,23,19137024,15360,109182976,98376,16800
5767168,23,19137024,15360,32968,109068288,196896
5767168,23,19137024,100761600,131488,8408064,12360
5767168,23,131520,16814088,26656,2360832,109117440
5767168,23,480,266760,52461568,8408064,67313664
5767168,16676,2359809,16814088,109182976,73920,3090
5767168,16676,52690944,15360,32968,75694080,531
5767168,16676,19169280,3075,109182976,12816,65736
5767168,16676,19169280,3075,109182976,73920,4632
5767168,16676,19137024,36873,109182976,73920,3090
5767168,308,2359809,16875648,109182976,19458,12360
5767168,308,262659,67305600,52461568,8408064,12360
5767168,308,117473280,196800,523,8408064,2371584
5767168,308,117473280,196800,8415232,2360832,4107
5767168,308,50364480,75515904,204928,2360832,4107
5767168,308,50364480,67305600,523,8408064,2371584
5767168,308,50364480,67305600,8415232,2360832,4107
5767168,308,585,16875648,109182976,19458,2371584
5767168,308,119537664,3075,32968,274944,8601600
5767168,308,16810176,92160,109182976,2360832,4107
5767168,308,16810176,75515904,33759232,2360832,4107
5767168,308,19137024,92160,109182976,1035,37056
5767168,308,19137024,75515904,33759232,1035,37056
5767168,263681,18878472,33652800,131488,2070,75522048
5767168,263681,18878472,33751296,2086,32976,75522048
5767168,263681,125829120,2109456,131488,98376,18438
5767168,263681,125829120,2134080,2086,65688,155904
5767168,263681,125829120,2134080,2086,147840,73752
5767168,263681,18907200,8536320,2086,100737024,4248
5767168,263681,16810056,2109456,109182976,65952,18438
5767168,263681,16810056,2109456,2086,147840,109117440
5767168,263681,149508,306,32968,18886656,109117440
5767168,263681,119537664,8407044,131488,4122,106560
5767168,263681,119537664,8407044,131488,98376,12306
5767168,263681,119537664,408,2086,45120,8601600
5767168,263681,120,98688,109182976,18886656,18438
5767168,263681,100728960,8536320,2086,18886656,32856
5767168,263681,150,18720,52461568,75694080,12360
5767168,263681,100794624,8407044,8242,4296,18972672
5767168,263681,100794624,8413200,2086,4296,18972672
5767168,263681,75628800,24600,2086,52494336,37056
5767168,263681,75628800,30,26656,52494336,37056
5767168,263681,75628800,12336,32968,52494336,18438
5767168,263681,75628800,240,45064,52494336,18438
5767168,263681,75628800,240,52461568,77832,18438
5767168,263681,8405280,67305600,52461568,2070,12360
5767168,263681,67240224,8407044,8218,52494336,37056
5767168,263681,67240224,8407044,32968,52494336,12306
5767168,263681,67240224,30,8415232,52494336,37056
5767168,263681,2340,196800,52461568,4122,75522048
5767168,263681,294,75515904,52461568,196752,12360
5767168,263681,294,75515904,52461568,4296,204816
5767168,263681,131364,75515904,8218,52494336,37056
5767168,263681,131364,75515904,32968,52494336,12306
5767168,263681,67240320,8407044,8242,98376,52432896
5767168,263681,67240320,8413200,2086,98376,52432896
5767168,263681,33216,24600,2086,75694080,52432896
5767168,263681,33216,30,26656,75694080,52432896
5767168,263681,456,12336,52461568,75694080,18438
5767168,263681,480,8407044,52461568,4122,67313664
5767168,65984,125829120,2396160,155680,2070,1545
5767168,65984,125829120,2396160,2086,155664,1545
5767168,65984,39,16814088,109182976,2360832,26640
5767168,65984,117571584,2396160,2086,537,8414208
5767168,65984,117571584,2396160,8415232,537,1062
5767168,65984,19137024,3075,109182976,36888,24612
5767168,16875584,2359809,18720,109182976,9222,4248
5767168,16875584,3585,408,109182976,16422,2371584
5767168,16875584,3585,30,131488,109068288,2371584
5767168,16875584,100794624,8407044,8368,2360832,4107
5767168,16875584,100794624,180,523,8408064,2371584
5767168,16875584,100794624,180,8415232,2360832,4107
5767168,16814144,2359809,8407044,131488,100737024,1050
5767168,16814144,2055,408,155680,2360832,109117440
5767168,16814144,2055,408,109182976,2360832,90144
5767168,16814144,2055,24600,131488,2360832,109117440
5767168,16814144,100728960,8536320,2086,2360832,8217
5767168,16814144,75628800,153,2086,2360832,33644544
5767168,4169,125829120,122880,2086,2360832,131472
5767168,4169,150,18720,52461568,75694080,271872
5767168,4169,75628800,263682,52461568,90240,2100
5767168,4169,75628800,263682,52461568,26628,65712
5767168,4169,8405280,67305600,52461568,2070,271872
5767168,4169,2340,263682,52461568,196752,75522048
5767168,4169,2340,263682,52461568,75694080,24720
5767168,4169,294,75515904,52461568,196752,271872
5767168,4169,294,16875648,109182976,2360832,26640
5767168,4169,19169280,26112,131488,2070,109117440
5767168,4169,19169280,1542,109182976,18480,74112
5767168,4169,19169280,1542,109182976,65952,26640
5767168,4169,19137024,18720,109182976,9222,98448
5767168,4169,19137024,100761600,131488,2070,8414208
5767168,4169,19137024,100761600,131488,8408064,8214
5767168,4169,67240320,263682,52461568,8478720,2100
5767168,4169,420,263682,52461568,75694080,26640
5767168,464,262665,15360,109182976,16422,18972672
5767168,464,125829120,2396160,523,213024,11268
5767168,464,39,266760,52461568,8408064,67313664
5767168,464,2055,266760,109182976,25632,18972672
5767168,464,2055,16814088,155680,2360832,109117440
5767168,464,2055,16814088,109182976,2360832,90144
5767168,464,117571584,2396160,2086,8478720,1545
5767168,464,19169280,208896,2086,109068288,1545
5767168,464,19137024,122880,109182976,3108,4107
5767168,464,19137024,100761600,8544256,3108,4107
5767168,89,117473280,8536320,2086,2360832,77952
5767168,89,119537664,8536320,2086,102528,271872
5767168,89,100728960,8536320,2086,2360832,16822272
5767168,89,19169280,8407044,131488,100737024,5634
5767168,89,19137024,46080,109182976,65952,18438
5767168,89,19137024,46080,2086,147840,109117440
5767168,89,19137024,75515904,131488,9222,33656832
5767168,19140608,75513888,33751296,523,32976,11268
5767168,19140608,519,98688,109182976,8280,19488
5767168,19140608,585,18720,109182976,9222,98448
5767168,19140608,585,100761600,131488,2070,8414208
5767168,19140608,585,100761600,131488,8408064,8214
5767168,19140608,32841,26112,131488,2070,109117440
5767168,19140608,32841,1542,109182976,18480,74112
5767168,19140608,32841,1542,109182976,65952,26640
5767168,19140608,149508,306,32968,9729,109117440
5767168,19140608,2055,26112,109182976,65952,32856
5767168,19140608,2055,26112,32968,131376,109117440
5767168,19140608,3585,408,109182976,16422,106560
5767168,19140608,3585,30,131488,109068288,106560
5767168,19140608,120,98688,109182976,9729,18438
5767168,19140608,100728960,8536320,2086,9729,32856
5767168,19140608,100794624,180,523,8408064,106560
5767168,19140608,75628800,33652800,523,3108,24720
5767168,19140608,75628800,33652800,523,16560,11268
5767168,19140608,229632,240,523,109068288,11268
5767168,19140608,2340,156672,523,32976,109117440
5767168,19140608,294,92160,109182976,32976,1545
5767168,19140608,294,75515904,33759232,32976,1545
5767168,19140608,131364,100761600,523,8408064,8400
5767168,19140608,67240320,33652800,2086,537,8414208
5767168,19140608,67240320,33652800,8415232,537,1062
5767168,19140608,131520,75515904,33660928,537,1062
5767168,19140608,131520,100761600,2086,537,8414208
5767168,19140608,131520,100761600,8415232,537,1062
5767168,19140608,33216,147492,11266,537,109117440
5767168,19140608,33216,147492,523,11280,109117440
5767168,19140608,33216,156672,2086,537,109117440
5767168,19140608,33216,92160,109182976,537,1062
5767168,19140608,33216,75515904,33759232,537,1062
5767168,19140608,456,122880,109182976,3108,531
5767168,19140608,456,100761600,8544256,3108,531
5767168,19140608,480,122880,109182976,2070,1545
5767168,19140608,480,100761600,8544256,2070,1545
23068672,266753,75513888,33751296,32968,2070,1582080
23068672,266753,1573890,8536320,32968,100737024,2100
23068672,266753,1573890,8407044,131488,100737024,32856
23068672,266753,229440,408,2086,109068288,1582080
23068672,266753,1574916,33751296,32968,1074,75522048
23068672,266753,1050630,533520,109182976,98376,16800
23068672,266753,1050630,533520,32968,109068288,196896
23068672,266753,120,98688,9963520,9222,100810752
23068672,266753,150,18720,109182976,98376,1582080
23068672,266753,100794624,73746,32968,3108,9977856
23068672,266753,100794624,180,11266,98376,9977856
23068672,266753,100794624,180,9963520,98376,25602
23068672,266753,100794624,90,106624,3108,9977856
23068672,266753,100794624,9360,2086,98376,9977856
23068672,266753,75628800,33628176,32968,1591296,1062
23068672,266753,75628800,33652800,8344,1591296,1062
23068672,266753,67240224,33628176,32968,9962496,18438
23068672,266753,67240224,33652800,8344,9962496,18438
23068672,266753,2340,73746,32968,9962496,100810752
23068672,266753,2340,90,106624,9962496,100810752
23068672,266753,294,9360,9963520,98376,100810752
23068672,266753,110100480,533520,131488,98376,18438
23068672,266753,110100480,527364,32968,24594,196896
23068672,266753,110100480,527364,32968,205056,16434
23068672,266753,77070336,306,32968,33767424,11268
23068672,266753,77070336,33652800,131488,9240,18438
23068672,266753,77070336,33652800,131488,26628,1050
23068672,266753,33620352,67256352,9963520,9222,32856
23068672,266753,67240320,33652800,8218,3108,9977856
23068672,266753,67240320,33652800,2086,9240,9977856
23068672,266753,67240320,90,33660928,3108,9977856
23068672,266753,420,33652800,9963520,67264512,1050
23068672,266753,131520,100761600,8218,3108,9977856
23068672,266753,131520,100761600,2086,9240,9977856
23068672,266753,33216,147492,9963520,100737024,1050
23068672,266753,456,100761600,9963520,9222,147504
23068672,266753,456,100761600,9963520,155664,1062
23068672,1067012,786945,98688,109182976,1074,12360
23068672,1067012,37377,306,109182976,795648,65736
23068672,1067012,37377,90,131488,795648,109117440
23068672,1067012,75628800,33652800,8368,1035,791040
23068672,1067012,75628800,240,523,795648,33656832
23068672,1067012,75628800,240,33660928,1035,791040
23068672,1051652,786945,33652800,131488,4122,75522048
23068672,1051652,75513888,33751296,32968,8211,791040
23068672,1051652,32841,73746,131488,109068288,791040
23068672,1051652,32841,306,109182976,90240,791040
23068672,1051652,32841,306,204928,109068288,791040
23068672,1051652,100794624,51,32968,8478720,791040
23068672,1031,1835520,98688,109182976,18480,12360
23068672,1031,1835520,75515904,131488,8280,33656832
23068672,1031,1835520,75515904,131488,33632256,32856
23068672,1031,1837056,78336,131488,109068288,32856
23068672,1031,1837056,4680,109182976,24864,98448
23068672,1031,1837056,4680,109182976,106512,16800
23068672,1031,120,98688,9963520,274944,100810752
23068672,1031,100794624,266760,9963520,16560,106560
23068672,1031,100794624,266760,9963520,32976,90144
23068672,1031,67240224,266760,9963520,32976,33644544
23068672,1031,110100480,92160,32968,131376,791040
23068672,1031,33620352,67256352,9963520,274944,32856
23068672,1031,33216,266760,9963520,73776,100810752
23068672,1031,33216,266760,9963520,100737024,147504
23068672,1031,456,1067040,109182976,106512,791040
23068672,1031,456,100761600,9963520,274944,147504
23068672,1031,480,266760,9963520,106512,100810752
23068672,23,1835520,15360,109182976,98376,16800
23068672,23,1835520,15360,32968,109068288,196896
23068672,23,1835520,100761600,131488,8408064,12360
23068672,23,75513888,33751296,32968,1059840,791040
23068672,23,1837056,33652800,131488,5640,75522048
23068672,23,76548096,33751296,32968,25632,791040
23068672,23,77070336,33751296,32968,274944,19488
23068672,76562432,262665,33652800,131488,2070,537600
23068672,76562432,262665,33751296,2086,32976,537600
23068672,76562432,15,33652800,131488,11280,791040
23068672,76562432,786945,33652800,131488,2070,13320
23068672,76562432,786945,33652800,131488,4122,11268
23068672,76562432,786945,33751296,8218,3108,37056
23068672,76562432,786945,33751296,2086,9240,37056
23068672,76562432,786945,33751296,2086,32976,13320
23068672,76562432,786945,33751296,32968,3108,12306
23068672,76562432,786945,33751296,32968,13314,2100
23068672,76562432,262659,527364,131488,8280,33656832
23068672,76562432,262659,527364,131488,33632256,32856
23068672,76562432,39,33751296,32968,11280,791040
23068672,76562432,525315,33751296,32968,274944,2100
23068672,76562432,519,789504,131488,8280,33656832
23068672,76562432,519,789504,131488,33632256,32856
23068672,76562432,2055,33652800,131488,9240,791040
23068672,76562432,2055,33652800,131488,795648,4632
23068672,76562432,294,789504,33759232,537,37056
23068672,76562432,131364,789504,32968,33632256,531
23068672,76562432,131364,789504,33660928,4296,531
23068672,76562432,420,789504,33759232,4611,32856
23068672,76562432,131520,789504,523,8244,33656832
23068672,1836032,75513888,33751296,32968,2070,12801
23068672,1836032,519,98688,109182976,18480,12360
23068672,1836032,519,75515904,131488,8280,33656832
23068672,1836032,519,75515904,131488,33632256,32856
23068672,1836032,229440,408,2086,109068288,12801
23068672,1836032,585,18720,109182976,102528,8214
23068672,1836032,32841,78336,109182976,2070,16800
23068672,1836032,32841,78336,2086,109068288,131472
23068672,1836032,2055,78336,131488,109068288,32856
23068672,1836032,2055,4680,109182976,24864,98448
23068672,1836032,2055,4680,109182976,106512,16800
23068672,1836032,100728960,8536320,523,45120,2100
23068672,1836032,150,18720,109182976,98376,12801
23068672,1836032,37377,306,109182976,26628,65736
23068672,1836032,37377,90,131488,26628,109117440
23068672,1836032,100794624,8407044,523,73776,37056
23068672,1836032,100794624,8407044,523,45120,65712
23068672,1836032,75628800,240,523,26628,33656832
23068672,1836032,149760,180,523,45120,109117440
23068672,1836032,67240224,8407044,32968,33632256,531
23068672,1836032,67240224,8407044,33660928,4296,531
23068672,1836032,2340,208896,32968,109068288,531
23068672,1836032,2340,122880,109182976,4296,531
23068672,1836032,2340,196800,45064,109068288,531
23068672,1836032,2340,196800,523,109068288,45072
23068672,1836032,2340,100761600,8544256,4296,531
23068672,1836032,294,92160,109182976,537,37056
23068672,1836032,294,75515904,33759232,537,37056
23068672,1836032,131364,75515904,32968,33632256,531
23068672,1836032,131364,75515904,33660928,4296,531
23068672,1836032,131364,100761600,8415232,4296,531
23068672,1836032,420,92160,109182976,4611,32856
23068672,1836032,420,75515904,33759232,4611,32856
23068672,1836032,131520,75515904,523,8244,33656832
23068672,1836032,33216,208896,523,109068288,2100
23068672,1836032,456,122880,109182976,4611,2100
23068672,1836032,456,100761600,8544256,4611,2100
23068672,16676,1835520,36873,109182976,73920,3090
23068672,16676,76677120,789504,32968,33632256,531
23068672,16676,76677120,789504,33660928,4296,531
23068672,16676,201,1051650,109182976,106512,791040
23068672,16676,110100480,789504,32968,4611,204816
23068672,16676,110100480,789504,204928,4611,32856
23068672,308,1835520,92160,109182976,1035,37056
23068672,308,1835520,75515904,33759232,1035,37056
23068672,308,262659,46080,109182976,1591296,65736
23068672,308,1837056,156672,32968,4611,109117440
23068672,308,32841,263682,109182976,1591296,77952
23068672,308,32841,1051650,109182976,90240,791040
23068672,308,32841,1051650,204928,109068288,791040
23068672,308,76677120,789504,32968,4611,33644544
23068672,308,201,263682,9963520,67264512,33656832
23068672,308,110100480,789504,523,45120,213120
23068672,263681,1574916,33652800,131488,4122,75522048
23068672,263681,100794624,90,9963520,102528,24612
23068672,263681,294,33652800,9963520,67264512,4248
23068672,263681,77070336,90,131488,26628,33656832
23068672,263681,67240320,33652800,9963520,4122,24612
23068672,263681,420,90,9963520,67264512,33656832
23068672,263681,131520,100761600,9963520,4122,24612
23068672,263681,480,30,9963520,67264512,33656832
23068672,67256576,9439236,33652800,8368,1035,791040
23068672,67256576,9439236,240,523,795648,33656832
23068672,67256576,9439236,240,33660928,1035,791040
23068672,67256576,10223616,33628176,523,3108,37056
23068672,67256576,10223616,33652800,2086,9729,4248
23068672,67256576,10223616,33652800,2086,12432,1545
23068672,67256576,262665,33628176,2086,9962496,37056
23068672,67256576,262665,33652800,9963520,12432,1062
23068672,67256576,262665,240,9963520,9222,33656832
23068672,67256576,201,263682,9963520,8244,33656832
23068672,65984,10223616,46080,2086,537,100810752
23068672,65984,1835520,3075,109182976,36888,24612
23068672,65984,786945,1051650,109182976,36888,24612
23068672,65984,1837056,36873,109182976,1554,24612
23068672,65984,1837056,36873,109182976,16422,9744
23068672,4169,10223616,100761600,2086,147840,9744
23068672,4169,10223616,100761600,9730,147840,2100
23068672,4169,1835520,18720,109182976,9222,98448
23068672,4169,1835520,100761600,131488,2070,8414208
23068672,4169,1835520,100761600,131488,8408064,8214
23068672,4169,1837056,1542,109182976,24864,98448
23068672,4169,1837056,1542,109182976,106512,16800
23068672,4169,1837056,98688,109182976,1554,24612
23068672,4169,1837056,98688,109182976,16422,9744
23068672,4169,1574916,263682,109182976,24864,98448
23068672,4169,1574916,263682,109182976,106512,16800
23068672,4169,77070336,263682,33660928,147840,2100
23068672,4169,420,263682,9963520,106512,100810752
23068672,464,9439236,67256352,523,795648,33656832
23068672,464,9439236,67256352,33660928,1035,791040
23068672,464,9439236,100761600,155680,1035,791040
23068672,464,262665,67256352,9963520,9222,33656832
23068672,464,1835520,122880,109182976,3108,4107
23068672,464,1835520,100761600,8544256,3108,4107
23068672,464,786945,1067040,109182976,9222,102408
23068672,464,1050660,122880,109182976,1035,791040
23068672,464,1050660,100761600,8544256,1035,791040
23068672,464,519,1067040,109182976,795648,102408
23068672,464,76548096,147492,523,795648,33656832
23068672,464,76548096,147492,33660928,1035,791040
23068672,464,77070336,36873,2086,33767424,271872
23068672,89,10223616,100761600,131488,26628,5634
23068672,89,1835520,46080,109182976,65952,18438
23068672,89,1835520,46080,2086,147840,109117440
23068672,89,1835520,75515904,131488,9222,33656832
23068672,89,1050630,98688,109182976,25632,791040
23068672,89,100794624,263682,9963520,102528,24612
23068672,89,131364,1051650,106624,109068288,791040
23068672,89,77070336,263682,131488,26628,33656832
23068672,89,420,263682,9963520,67264512,33656832
4609,6029312,18907200,8407044,131488,100737024,1050
4609,6029312,119537664,30,131488,8408064,106560
4609,6029312,75628800,30,52461568,73920,19488
4609,6029312,67240224,8407044,52461568,73920,1050
4609,6029312,131364,75515904,52461568,73920,1050
4609,6029312,420,90,52461568,8408064,67313664
4609,6029312,456,8407044,52461568,1074,67313664
4609,6029312,480,30,52461568,8408064,67313664
4609,1067012,125829120,306,32968,4399104,2884608
4609,1067012,18907200,13369344,131488,100737024,1050
4609,1067012,19660800,4203522,109182976,65952,32856
4609,1067012,19660800,4203522,32968,131376,109117440
4609,1067012,19660800,33652800,131488,79699968,1050
4609,1067012,67240224,13369344,52461568,73920,1050
4609,1067012,19169280,90,131488,100737024,13108224
4609,1067012,67240320,62914560,8242,98376,2884608
4609,1067012,456,13369344,52461568,1074,67313664
4609,117506048,3932160,306,32968,12730368,11268
4609,117506048,1573890,8536320,32968,6561792,2100
4609,117506048,1573890,8407044,131488,6561792,32856
4609,117506048,33216,30,155680,13633536,2884608
4609,117506048,33216,147492,8218,13633536,2884608
4609,117506048,33216,147492,9963520,6561792,1050
4609,1051652,18907200,13369344,8218,65952,100810752
4609,1051652,119537664,13369344,32968,24594,196896
4609,1051652,119537664,13369344,32968,205056,16434
4609,1051652,19660800,90,131488,109068288,4300800
4609,1051652,19660800,90,131488,37847040,75522048
4609,1051652,19660800,33751296,32968,79699968,16434
4609,1051652,52690944,80216064,32968,24594,196896
4609,1051652,52690944,80216064,32968,205056,16434
4609,1051652,52690944,306,32968,13123584,67313664
4609,1051652,52690944,306,32968,75694080,4743168
4609,1051652,67240224,13369344,52461568,24594,65736
4609,1051652,19169280,90,13115392,65952,100810752
4609,1051652,19169280,90,109182976,65952,4743168
4609,67305728,1050660,62914560,32968,24594,2884608
4609,67305728,16810056,40108032,2086,9962496,24720
4609,67305728,16810056,40108032,8368,9962496,18438
4609,67305728,16810176,40108032,8218,3108,9977856
4609,67305728,16810176,40108032,2086,9240,9977856
4609,67305728,19660800,1051650,32968,8244,46153728
4609,76562432,229440,408,2086,54534144,2884608
